Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),Date,State
1.520099025477371,0.11694813932868936,1.3115857624648168,1.334573821807487,1.7124652991751024,1.5179036224751945,1.7124652991751024,1.7124652991751024,1.74056363725836,2020-06-04,RR
1.564811513699933,0.11516243309106138,1.3672273916888218,1.3870866935415502,1.7559997761359598,1.5609102456957802,1.7559997761359598,1.7559997761359598,1.7829393936303215,2020-06-05,RR
1.5879934380567386,0.11324388335608801,1.389361448940908,1.40988221092259,1.7729244569161398,1.5857391638028226,1.7729244569161398,1.7729244569161398,1.7977597764260693,2020-06-06,RR
1.521356540709455,0.11020278806308852,1.3261619852525242,1.34643377049945,1.6987365480368328,1.5203222882683334,1.6987365480368328,1.6987365480368328,1.721446233412048,2020-06-07,RR
1.393150375489859,0.0976713865307753,1.2247903447522204,1.2409943714963374,1.5518981921422645,1.3910822774520395,1.5518981921422645,1.5518981921422645,1.5721552454879661,2020-06-08,RR
1.3585677296838023,0.08300772450440924,1.219230497382248,1.232461407048971,1.496083712995779,1.3547842973181206,1.496083712995779,1.496083712995779,1.5142417456828694,2020-06-09,RR
1.2604959008406156,0.06667012325893869,1.1455736529273175,1.1575077973983086,1.3707184175705753,1.2579159226743388,1.3707184175705753,1.3707184175705753,1.385240421983622,2020-06-10,RR
1.134936212646099,0.05142882608172772,1.044814584999915,1.0552566732892141,1.220507503403384,1.1328539122030254,1.220507503403384,1.220507503403384,1.2333075562071454,2020-06-11,RR
0.9680873877568006,0.03625920623320125,0.9013371200938411,0.9106166291202754,1.0290303615805998,0.9668632220090772,1.0290303615805998,1.0290303615805998,1.0395643645986603,2020-06-12,RR
0.8102903044587626,0.028257351781210135,0.7565424260826914,0.7644874444968308,0.8572583705026239,0.8099696803629164,0.8572583705026239,0.8572583705026239,0.8660326029660878,2020-06-13,RR
0.6881966993480901,0.031342792214719306,0.6329516806641841,0.6404414056615246,0.7429920749840603,0.6860782219144275,0.7429920749840603,0.7429920749840603,0.753578501499605,2020-06-14,RR
0.5937245814633301,0.03787914362501573,0.5296827905240806,0.5371413638776674,0.6617210459123922,0.5905960624477384,0.6617210459123922,0.6617210459123922,0.6752902656005567,2020-06-15,RR
0.5030611835559549,0.041335876723572286,0.43397603113587824,0.4417474340722555,0.577678173810693,0.49972583485881905,0.577678173810693,0.577678173810693,0.592039084488592,2020-06-16,RR
0.5058536925834629,0.049905391093512434,0.4237771740900761,0.4325401472522455,0.5964691632313293,0.5013692358728958,0.5964691632313293,0.5964691632313293,0.6140727465595863,2020-06-17,RR
0.5825937513712296,0.061301250616908685,0.4808451492970323,0.4915464313873656,0.6907422353846174,0.577626657846369,0.6907422353846174,0.6907422353846174,0.7092975380141862,2020-06-18,RR
0.7375200021881706,0.0716111618326034,0.61490200154515,0.6276685251655104,0.8577837706272426,0.7340211915895247,0.8577837706272426,0.8577837706272426,0.8745862413583729,2020-06-19,RR
1.0275910918437963,0.07803505507594274,0.8894517732543802,0.904043755704669,1.1529704209543574,1.0276840998583423,1.1529704209543574,1.1529704209543574,1.171093362429935,2020-06-20,RR
1.122143567181672,0.06267090966304414,1.0152145018150815,1.0286815890471797,1.2349230677602325,1.1161727502772707,1.2349230677602325,1.2349230677602325,1.2561948229313624,2020-06-21,RR
1.1866626957025328,0.06838200547360268,1.074037450117341,1.0870146729627719,1.3093552431096647,1.1792930753596997,1.3093552431096647,1.3093552431096647,1.331104235141288,2020-06-22,RR
3.0334370681276908,0.17788896233071894,2.757134356271336,2.7845443616935257,3.3622050339644964,3.0088032272362795,3.3622050339644964,3.3622050339644964,3.4112343211191356,2020-06-23,RR
2.81873509285009,0.4251060234777924,1.9438754079549316,2.045520289213831,3.455396443566335,2.8489809092757845,3.455396443566335,3.455396443566335,3.517331492425103,2020-06-24,RR
2.7086835655371786,0.5542693258601572,1.8257419853306864,1.8913243887352498,3.6950147774460684,2.640454855532167,3.6950147774460684,3.6950147774460684,3.836980270320585,2020-06-25,RR
2.4998957710951757,0.4973021083720388,1.7551486497346132,1.8069297005638905,3.4043238536252596,2.428084184225428,3.4043238536252596,3.4043238536252596,3.630337751522812,2020-06-26,RR
1.8876330647987158,0.3295273304410025,1.3884940850881755,1.423248351290564,2.468800459077954,1.8505522917772632,2.468800459077954,2.468800459077954,2.6317223430001393,2020-06-27,RR
1.917473826341954,0.2552609289790146,1.5514873827729587,1.5717020749456978,2.368928631626047,1.8880831163363816,2.368928631626047,2.368928631626047,2.476459025678016,2020-06-28,RR
1.6471363342182885,0.17603652911034334,1.3674807417890646,1.3882782793479778,1.946717507762708,1.635306126761067,1.946717507762708,1.946717507762708,1.9861871362072405,2020-06-29,RR
0.9853508987900061,0.08736443679470486,0.8480814519082165,0.8573579023027804,1.131266028285319,0.9793446088705438,1.131266028285319,1.131266028285319,1.1469701573150821,2020-06-30,RR
0.9264166407675516,0.04957187626401546,0.8352387962627926,0.8466136126374977,1.0086039610342137,0.9251143342254111,1.0086039610342137,1.0086039610342137,1.017920039681463,2020-07-01,RR
1.1973802801491231,0.05628132275548896,1.0920362272792095,1.1037022711609128,1.2863630103830797,1.198708340279443,1.2863630103830797,1.2863630103830797,1.2974888169217773,2020-07-02,RR
1.1135539726858,0.04091992746963932,1.033386322345616,1.0440705335701856,1.1810081457862105,1.113989903860236,1.1810081457862105,1.1810081457862105,1.192538921070027,2020-07-03,RR
1.142288503028944,0.029827797691144246,1.0913897005634483,1.0985265842956549,1.1958345759109101,1.1390395635768038,1.1958345759109101,1.1958345759109101,1.2059076368773818,2020-07-04,RR
0.8987346388898899,0.02051859904573946,0.8622057049871595,0.8674202446358827,0.9349951554292495,0.8972789879037366,0.9349951554292495,0.9349951554292495,0.9423564110166477,2020-07-05,RR
0.8746192402533661,0.020571310298356776,0.8382408948210494,0.8433250673204402,0.911172178247613,0.8730824802843029,0.911172178247613,0.911172178247613,0.9181930328927362,2020-07-06,RR
0.8788078285664832,0.027643938655811186,0.8338512017992945,0.8391023740765446,0.9291041521062517,0.8752972528491495,0.9291041521062517,0.9291041521062517,0.9382521560023817,2020-07-07,RR
0.8338069058450617,0.028590200542227193,0.7832783154890268,0.7892681456190254,0.8827189169524604,0.832815962435886,0.8827189169524604,0.8827189169524604,0.8910261950879566,2020-07-08,RR
0.5340779905905099,0.020373395576803875,0.49701450680032594,0.5018867405926577,0.5688598638717325,0.533489828733737,0.5688598638717325,0.5688598638717325,0.575349749757731,2020-07-09,RR
0.6400146957073435,0.04045181264556935,0.5805107804811106,0.5863649674102502,0.7199565954457382,0.6333314664076066,0.7199565954457382,0.7199565954457382,0.7382275534694678,2020-07-10,RR
0.7391369750647662,0.055548099407987994,0.6507790791070721,0.6587546979970355,0.8390186146140637,0.7337226661643501,0.8390186146140637,0.8390186146140637,0.854947030677038,2020-07-11,RR
0.8518792418333944,0.055120242766134475,0.7531871352765058,0.764185914647705,0.9398491396117645,0.8512242135647615,0.9398491396117645,0.9398491396117645,0.950036983813386,2020-07-12,RR
1.0024683618459576,0.046855589338221315,0.9154065008586791,0.9253247258237903,1.0746644736941475,1.004681266335952,1.0746644736941475,1.0746644736941475,1.0847455747579793,2020-07-13,RR
1.0886280821879255,0.03562218442006377,1.0265864726816467,1.0344586421192228,1.152058925990993,1.0858776140521567,1.152058925990993,1.152058925990993,1.1635167109079816,2020-07-14,RR
1.2382425696937929,0.041777457564662876,1.16906601334355,1.1769584611328474,1.3124619879471422,1.2339252485589032,1.3124619879471422,1.3124619879471422,1.3253076377403392,2020-07-15,RR
1.1692231821751435,0.051929242883084696,1.0761511637274894,1.0882817499928885,1.2590779076308896,1.1662278548210891,1.2590779076308896,1.2590779076308896,1.2722375208554255,2020-07-16,RR
1.0088207350018001,0.045943083268504874,0.9334159471988908,0.9420493957056898,1.0921068092205595,1.0033024364122496,1.0921068092205595,1.0921068092205595,1.1058178536419432,2020-07-17,RR
0.9182144905925481,0.02864316134146312,0.8735835700682894,0.8790226029955803,0.9732188172354346,0.9134974874930224,0.9732188172354346,0.9732188172354346,0.9852708537143562,2020-07-18,RR
0.8426803073501301,0.01677007339639894,0.8105123711242388,0.8155951491770497,0.8708018674228126,0.8423684937527269,0.8708018674228126,0.8708018674228126,0.8764673457819177,2020-07-19,RR
0.80800690674202,0.021064517477617433,0.7697298824348144,0.7752915770275218,0.8448712988387708,0.8068117544553879,0.8448712988387708,0.8448712988387708,0.8525878546646338,2020-07-20,RR
0.8216425783472645,0.028735957435446796,0.7693008522920979,0.7762761164176275,0.8711488433737333,0.8205157716695675,0.8711488433737333,0.8711488433737333,0.8799813066766989,2020-07-21,RR
0.9248315597337804,0.03450517216851861,0.85983727067436,0.8685770461737709,0.9815613610048511,0.924610065695225,0.9815613610048511,0.9815613610048511,0.9903647049126801,2020-07-22,RR
1.0288474741187426,0.030606672526959883,0.9671819801788966,0.9764783782527848,1.0767224914322362,1.030226734131444,1.0767224914322362,1.0767224914322362,1.0841003273036147,2020-07-23,RR
1.1398026690613183,0.02379808114721986,1.095157724643841,1.1017217108150044,1.1800036994531111,1.1391068840695011,1.1800036994531111,1.1800036994531111,1.187966311003876,2020-07-24,RR
1.1763714627770026,0.029634897972212415,1.1168512684426033,1.1260802760863948,1.2241100763627975,1.177112449771796,1.2241100763627975,1.2241100763627975,1.2327485303424,2020-07-25,RR
1.2465435616233207,0.041393075592090794,1.167548378521293,1.1784878602385522,1.3148710343615175,1.2461428509315207,1.3148710343615175,1.3148710343615175,1.3256290625515292,2020-07-26,RR
1.1620162690203755,0.04621570429217892,1.0750051005910313,1.086468733403979,1.2388102013604234,1.161024623905689,1.2388102013604234,1.2388102013604234,1.250901035869717,2020-07-27,RR
1.1488613632248974,0.04246180674990471,1.0760565263414283,1.0846906118513204,1.2229759668497853,1.1456617575022392,1.2229759668497853,1.2229759668497853,1.2358169231606422,2020-07-28,RR
1.0372046223811555,0.03212004930433649,0.9810536322848098,0.9880095087442198,1.0929160454998916,1.0352260213893216,1.0929160454998916,1.0929160454998916,1.102655693056142,2020-07-29,RR
0.8837991750539849,0.020737446334797318,0.8456344000777649,0.8511665303362251,0.9193229427747602,0.8829387480672302,0.9193229427747602,0.9193229427747602,0.9259362758506823,2020-07-30,RR
0.7880608543368072,0.018059205101250073,0.7532815068072983,0.7587858044900084,0.8181421531015276,0.7878621340962257,0.8181421531015276,0.8181421531015276,0.8241179475844903,2020-07-31,RR
0.8554985917923513,0.03040938272511652,0.80319236950392,0.8097676353239641,0.9102174131374263,0.8531811275780871,0.9102174131374263,0.9102174131374263,0.9207334582680076,2020-08-01,RR
0.8818255103976214,0.03421516575487492,0.8169816323627381,0.8251659198978453,0.9371942575384454,0.8825696096531163,0.9371942575384454,0.9371942575384454,0.9457575342939054,2020-08-02,RR
0.8982443455550011,0.03025872588439056,0.8370897608387093,0.8460573389491185,0.9453468102862003,0.8999333241376783,0.9453468102862003,0.9453468102862003,0.9526891040295737,2020-08-03,RR
0.807858436413724,0.02318164944040883,0.7617542731872635,0.7687334844516158,0.8449964010728531,0.8085001008032758,0.8449964010728531,0.8449964010728531,0.8513884283997483,2020-08-04,RR
0.9559817911986205,0.028283002152337155,0.9046590793838224,0.9117168608800986,1.0044545265516174,0.9547661876065447,1.0044545265516174,1.0044545265516174,1.0133992341566844,2020-08-05,RR
1.0325905694643809,0.025622819850180247,0.9834624287135636,0.9904693617076985,1.0743169294265813,1.032732416508228,1.0743169294265813,1.0743169294265813,1.0816529045313794,2020-08-06,RR
1.0560792653342828,0.02158556403804904,1.0155215336115537,1.0216620967429924,1.092734794614714,1.0554456493381288,1.092734794614714,1.092734794614714,1.0998406994693644,2020-08-07,RR
0.9594844198429602,0.021965367153789907,0.9178205040121261,0.9241406903854454,0.9963290630180989,0.9590260372384414,0.9963290630180989,0.9963290630180989,1.0032812547920154,2020-08-08,RR
0.9663846758926709,0.01976033042717561,0.9294430355057085,0.9350057465018516,0.9999998030614133,0.9657226186129272,0.9999998030614133,0.9999998030614133,1.0069408590995894,2020-08-09,RR
0.9781738637116061,0.017787242886344062,0.9438826038715628,0.9492988054556173,1.0076451350237716,0.9780195434512308,1.0076451350237716,1.0076451350237716,1.0134136428578067,2020-08-10,RR
1.1482706339523188,0.0189821348143379,1.1112421697912271,1.1172762202746982,1.1796414831895063,1.1481495288018388,1.1796414831895063,1.1796414831895063,1.1856594142004866,2020-08-11,RR
0.9801679349108358,0.02083541358969835,0.9368774619076692,0.9443952770830516,1.013212682596794,0.9809103700483949,1.013212682596794,1.013212682596794,1.0190629523312522,2020-08-12,RR
0.9879730266585369,0.019603155035724833,0.9505695105330457,0.9563050710503018,1.0208027395091932,0.9876514483490473,1.0208027395091932,1.0208027395091932,1.0271025343002118,2020-08-13,RR
0.9923033561203571,0.01747298839012468,0.9583387517940863,0.9637547148557143,1.0212133619473591,0.992185064159685,1.0212133619473591,1.0212133619473591,1.0269644461753746,2020-08-14,RR
1.0240542433371636,0.017469903275709985,0.9901521914062482,0.9954697839662932,1.0529513353025708,1.023951929197735,1.0529513353025708,1.0529513353025708,1.0585239432585833,2020-08-15,RR
0.9552992831449795,0.01684684759152045,0.922691995871987,0.9278240379744571,0.983276679619613,0.9551803159711634,0.983276679619613,0.983276679619613,0.9886173776879105,2020-08-16,RR
0.9513142113639735,0.016956920577743898,0.9182563086746905,0.923600896671811,0.9793587087092513,0.9512558230246959,0.9793587087092513,0.9793587087092513,0.9847537887760293,2020-08-17,RR
0.9466994196076908,0.017863860644991736,0.9122844954643061,0.9176676095819446,0.976443088641159,0.946529429748481,0.976443088641159,0.976443088641159,0.9822632389940911,2020-08-18,RR
0.8789508028280084,0.01778289996785752,0.8446202449699771,0.8499763336167107,0.9085205376975192,0.8788207455019457,0.9085205376975192,0.9085205376975192,0.914296809822054,2020-08-19,RR
0.8313015172377551,0.01974663155849392,0.7942749710151265,0.7998325441342129,0.8647108345600258,0.8306640508126841,0.8647108345600258,0.8647108345600258,0.8714382633270855,2020-08-20,RR
0.7203906406228264,0.0220465752539462,0.6804238837735856,0.6861085317287806,0.7585424154230134,0.7192263514781152,0.7585424154230134,0.7585424154230134,0.7659209487065931,2020-08-21,RR
0.6981872128688064,0.0295584662724143,0.6481591301562103,0.6544473567604534,0.7515710146121162,0.6953807141196451,0.7515710146121162,0.7515710146121162,0.7620107436906165,2020-08-22,RR
0.7316193862990744,0.03825022082849122,0.6671610547457323,0.6746337544135322,0.7991414337803073,0.728496260340961,0.7991414337803073,0.7991414337803073,0.8105140628663385,2020-08-23,RR
0.7770362178905538,0.041664837196282986,0.703988978240472,0.7125188732406272,0.846861346788472,0.7751192042118389,0.846861346788472,0.846861346788472,0.857185189728408,2020-08-24,RR
0.7271917177626545,0.03562397999347672,0.6626606858650976,0.6703997001100211,0.785622697150152,0.7266940968871287,0.785622697150152,0.785622697150152,0.7939536466697293,2020-08-25,RR
0.768918282642479,0.03633370814113802,0.704633041164752,0.7122285306729518,0.8296190527864297,0.7676546543912038,0.8296190527864297,0.8296190527864297,0.8389315738005325,2020-08-26,RR
0.7450542116742908,0.03416215363775401,0.6839492947102619,0.6915139142385262,0.8020247923559771,0.7439532743495245,0.8020247923559771,0.8020247923559771,0.8107166769172812,2020-08-27,RR
0.8358227465316962,0.03737697253622937,0.7692508068330578,0.777477322914425,0.8983257107664492,0.8342842832803229,0.8983257107664492,0.8983257107664492,0.9078568835039966,2020-08-28,RR
0.8606948340848187,0.035205643472548,0.7961906159249574,0.804676670204749,0.9191128353389979,0.8599652941422439,0.9191128353389979,0.9191128353389979,0.9288648732455267,2020-08-29,RR
0.8778209703183639,0.03234045914325511,0.816908199948331,0.825478153135845,0.9314333411500205,0.8775051914901237,0.9314333411500205,0.9314333411500205,0.9409479287160257,2020-08-30,RR
0.9101911416273367,0.030975328983349155,0.8503808811239323,0.8594140825577566,0.9611264584864876,0.910209310901765,0.9611264584864876,0.9611264584864876,0.9704108517864205,2020-08-31,RR
0.8880120341069007,0.02868549946049585,0.8321373105240777,0.8407651792312467,0.9351594364292695,0.8879568765645696,0.9351594364292695,0.9351594364292695,0.943801295077527,2020-09-01,RR
0.9159366293129452,0.027889672278639612,0.8610925083678127,0.8696211817059483,0.9615779027104776,0.9160482450190398,0.9615779027104776,0.9615779027104776,0.9703092222063847,2020-09-02,RR
0.9167837734684013,0.026912693374915496,0.8643406785001057,0.8725652317918882,0.961150004617368,0.9167383345078526,0.961150004617368,0.961150004617368,0.969632493537658,2020-09-03,RR
0.9473594467584625,0.026919816794793314,0.8949600444226159,0.9033525038957956,0.9917843251656207,0.947286745246184,0.9917843251656207,0.9917843251656207,1.0004154597582746,2020-09-04,RR
0.9665086383996304,0.026547849242736298,0.9147646671885371,0.9231887356678457,1.0104292267529673,0.9663654481257065,1.0104292267529673,1.0104292267529673,1.0189454312373176,2020-09-05,RR
0.9717049871128235,0.026169201065430053,0.9207304485164426,0.9288195940826769,1.0149158955663389,0.9715178261898272,1.0149158955663389,1.0149158955663389,1.0231350950261053,2020-09-06,RR
1.0192732178676163,0.0264013568797978,0.9677241539908059,0.9760138130082827,1.0628702127835288,1.019274172425578,1.0628702127835288,1.0628702127835288,1.0711584016665823,2020-09-07,RR
0.9395830572392413,0.025357116412320548,0.8899737707316158,0.8980064768364048,0.9815387685117045,0.9395051636176903,0.9815387685117045,0.9815387685117045,0.9896234207006183,2020-09-08,RR
0.8693576637669767,0.02340912100379276,0.8239472046608871,0.831096814465087,0.9081908812688986,0.8692099628215513,0.9081908812688986,0.9081908812688986,0.9156332718492295,2020-09-09,RR
0.914155880941333,0.02524109803154219,0.8660170434695248,0.8735191780343929,0.956467709567919,0.9136635623213645,0.956467709567919,0.956467709567919,0.9651631386330738,2020-09-10,RR
0.8807069884156432,0.026239723591326817,0.830547200788411,0.8381948239398107,0.9246008456818098,0.8802859333463755,0.9246008456818098,0.9246008456818098,0.9329686651517262,2020-09-11,RR
0.8595793255611929,0.02684454626071038,0.8082862616457168,0.8161682786431546,0.9044094142852167,0.8591620725873965,0.9044094142852167,0.9044094142852167,0.9130699709244757,2020-09-12,RR
0.8618955651440113,0.02856388084650053,0.8077271808568746,0.8159621974690942,0.9097839262512606,0.8613346572752301,0.9097839262512606,0.9097839262512606,0.9191022787631724,2020-09-13,RR
0.8544896940605211,0.029527259838817477,0.7986346009375981,0.8070399045906435,0.9039496779429572,0.854006723372993,0.9039496779429572,0.9039496779429572,0.913525107761296,2020-09-14,RR
1.0533625362328864,0.03500940135365272,0.9874833827606943,0.9972036794063653,1.1120650527862508,1.052494933148906,1.1120650527862508,1.1120650527862508,1.1229551638515307,2020-09-15,RR
1.146709668836898,0.03234014740443295,1.0852524564493446,1.0945658162578753,1.2009946561565206,1.1461129003136845,1.2009946561565206,1.2009946561565206,1.2117921873083926,2020-09-16,RR
1.0567256725921632,0.03527345142578893,0.9867073297938173,0.9978194692081521,1.1139353518044381,1.0572309783822365,1.1139353518044381,1.1139353518044381,1.1244278911652166,2020-09-17,RR
1.0725964659102618,0.0363441888068437,1.0052963801874701,1.015097344959322,1.1346606083105768,1.0712374204451485,1.1346606083105768,1.1346606083105768,1.146253882188874,2020-09-18,RR
1.1575161216733816,0.035084780468412194,1.0920966239015748,1.1019269701405983,1.2175485732671427,1.1562416876912427,1.2175485732671427,1.2175485732671427,1.2295264849139071,2020-09-19,RR
1.1871410064985464,0.037305260455185923,1.1146833554211342,1.1258928108222999,1.2486929223602474,1.1870867023014453,1.2486929223602474,1.2486929223602474,1.2602339080385707,2020-09-20,RR
1.1270926114092352,0.03945671985991843,1.0503363423775158,1.0619157319903723,1.1916212906692605,1.1272333249196818,1.1916212906692605,1.1916212906692605,1.2030941266025637,2020-09-21,RR
1.0381926397550727,0.03538434063931555,0.9718457922627793,0.9813961008644356,1.0976201288909797,1.037331501292833,1.0976201288909797,1.0976201288909797,1.1086164380474655,2020-09-22,RR
1.0544589155137558,0.029850964649152597,0.9979999283040364,1.0066023473080066,1.1048833729436756,1.053747466398244,1.1048833729436756,1.1048833729436756,1.1147061270340244,2020-09-23,RR
1.0778448994808218,0.027343788929785773,1.025118368071098,1.033297910468441,1.1231801664421408,1.0775052376472796,1.1231801664421408,1.1231801664421408,1.1322126022032988,2020-09-24,RR
1.041877604783393,0.02638571411275786,0.9908714014066529,0.9988797266135906,1.0857075627351322,1.0416454813903768,1.0857075627351322,1.0857075627351322,1.0942888303320368,2020-09-25,RR
0.9205750675777101,0.024168799445745792,0.8739489656192772,0.8811869441815853,0.9607496888563403,0.9203064006908344,0.9607496888563403,0.9607496888563403,0.9687179984235299,2020-09-26,RR
0.9302407580255077,0.024639352453430848,0.8829008580270434,0.8901797337513241,0.9712531642384553,0.9298360454084431,0.9712531642384553,0.9712531642384553,0.9792652729950175,2020-09-27,RR
0.9569513826531341,0.027365365649467212,0.904769742513124,0.912730028495455,1.0027468317543273,0.9565015114953948,1.0027468317543273,1.0027468317543273,1.0117617841571116,2020-09-28,RR
0.9701303366053066,0.027279431416796753,0.917076479457464,0.9254242975705698,1.015119089546351,0.9701140565979838,1.015119089546351,1.015119089546351,1.023702289396168,2020-09-29,RR
0.9116057785241823,0.024913642914153284,0.8631279998584683,0.8707903981001425,0.9529704305365062,0.911490711612519,0.9529704305365062,0.9529704305365062,0.9608277373944015,2020-09-30,RR
0.8839162654137799,0.024999149708405125,0.8359199228378118,0.84333192197174,0.9255843594390999,0.8835819750600036,0.9255843594390999,0.9255843594390999,0.9338553628738573,2020-10-01,RR
0.9464062420299236,0.028334459629168536,0.8928322373357528,0.9010373899308843,0.9943698759364016,0.9457110480639374,0.9943698759364016,0.9943698759364016,1.0037971885740844,2020-10-02,RR
1.011637903115094,0.028652577943743537,0.956201094492443,0.9649563913188894,1.05925238766767,1.011341706448246,1.05925238766767,1.05925238766767,1.0684589221333907,2020-10-03,RR
0.9190943903703657,0.0249276759204913,0.8708978441510474,0.878572718337875,0.9605174034018289,0.91879937834378,0.9605174034018289,0.9605174034018289,0.9688742868495296,2020-10-04,RR
0.8912733520048275,0.0245090996655595,0.8438765722298138,0.8512695770201477,0.9319453555254374,0.8910969907309993,0.9319453555254374,0.9319453555254374,0.9397973232209345,2020-10-05,RR
0.8192153792260388,0.024978820793175156,0.7715255989389624,0.778942583018798,0.8609820383947877,0.8187493272764594,0.8609820383947877,0.8609820383947877,0.8694464673096144,2020-10-06,RR
0.7888048727456961,0.02825191034108256,0.7366044466258755,0.7442213621851388,0.8370994385445164,0.7877089138193542,0.8370994385445164,0.8370994385445164,0.8471100884949294,2020-10-07,RR
0.8271159371922632,0.03447362480536781,0.7647821358693315,0.7734665084436351,0.886700100781453,0.8252977437571783,0.886700100781453,0.886700100781453,0.8980790193359367,2020-10-08,RR
0.8031910439448777,0.03466946703190497,0.7385865679812008,0.7477801752302254,0.8614281511532758,0.8023155351801634,0.8614281511532758,0.8614281511532758,0.8720800511577568,2020-10-09,RR
0.8545193513374872,0.03638106612864574,0.7869870248060977,0.7965760346091308,0.9156543487716696,0.853518457787006,0.9156543487716696,0.9156543487716696,0.9269228348001486,2020-10-10,RR
0.9865144808965836,0.03871089004997423,0.9138535552372947,0.9241873041062684,1.0509204680312756,0.9859296055879712,1.0509204680312756,1.0509204680312756,1.0626913650875918,2020-10-11,RR
1.0268987302855441,0.03430625822539703,0.961784781962611,0.9715845003373088,1.0845083339713604,1.0262678518591108,1.0845083339713604,1.0845083339713604,1.0956560625088245,2020-10-12,RR
1.0019809790537137,0.03290974816328561,0.9396806154844508,0.9489466539379835,1.057174907554866,1.0013154641594824,1.057174907554866,1.057174907554866,1.0680800767932195,2020-10-13,RR
0.972748578118697,0.03192831042540469,0.9122765063508397,0.9213840362412841,1.0264085704778054,0.9721016972342422,1.0264085704778054,1.0264085704778054,1.036923277485521,2020-10-14,RR
1.184132707868497,0.03360117730561466,1.1199193554492537,1.129654117021114,1.2402596924401625,1.18360932711526,1.2402596924401625,1.2402596924401625,1.2514836983988753,2020-10-15,RR
1.264954021365294,0.04002435551741323,1.1842637915550738,1.1975377524051503,1.3295717911464506,1.2657632054073673,1.3295717911464506,1.3295717911464506,1.3412889373176933,2020-10-16,RR
1.2098350905713249,0.05156375070309949,1.1062008394947642,1.12173917424196,1.291482229925325,1.2117163692848782,1.291482229925325,1.291482229925325,1.3049941388282824,2020-10-17,RR
1.135511293535433,0.051464686918770555,1.0404289084528262,1.0532079488268788,1.2219076112654783,1.1340840955515292,1.2219076112654783,1.2219076112654783,1.2363827573252737,2020-10-18,RR
1.112258508966141,0.04359715441885161,1.0340496614883388,1.0448188019237736,1.1877524561652124,1.1098327847628273,1.1877524561652124,1.1877524561652124,1.2018138445728352,2020-10-19,RR
1.212813124731079,0.038844602138878394,1.1407783792844386,1.1514165949504174,1.2788925555553372,1.211405601437452,1.2788925555553372,1.2788925555553372,1.2917658845779543,2020-10-20,RR
3.57715484055455,1.1216563495565754,1.792683680113865,2.0015462116607674,5.637610225313343,3.4362461752315046,5.637610225313343,5.637610225313343,6.157299146437628,2020-03-26,PA
2.5455949484918463,0.8570664948895619,1.2053288181900392,1.357258645452655,4.119110899775437,2.4334514252987636,4.119110899775437,4.119110899775437,4.522455234956157,2020-03-27,PA
2.6050726156754367,0.778359526394641,1.3716807795840529,1.51456734603464,4.035235807143664,2.505210711924454,4.035235807143664,4.035235807143664,4.390982422556005,2020-03-28,PA
1.9688595804858462,0.5823599141405167,1.0317481578870538,1.1451263318286182,3.0286447006173907,1.8988830166058326,3.0286447006173907,3.0286447006173907,3.296420129865382,2020-03-29,PA
1.8446406363047423,0.4926261480633211,1.031830116601254,1.1322784595074231,2.732591391505892,1.7932201732230668,2.732591391505892,2.732591391505892,2.9511414995253316,2020-03-30,PA
2.5914162191572787,0.5417674670658408,1.663857820873427,1.7866087571759108,3.5549659803659663,2.544687706405676,3.5549659803659663,3.5549659803659663,3.7766359595625705,2020-03-31,PA
2.624667880386506,0.5432129622789148,1.6843107154651122,1.8057398639015556,3.5828810388981114,2.5850260993130405,3.5828810388981114,3.5828810388981114,3.792385895087078,2020-04-01,PA
2.121260794796744,0.4772701807714066,1.3162009444939333,1.4148296720209388,2.9732091292008054,2.079051114874896,2.9732091292008054,2.9732091292008054,3.156141648235714,2020-04-02,PA
1.9404038620403363,0.40921824625172987,1.2555413198170458,1.3412414778599093,2.6763187971392757,1.9000365161484596,2.6763187971392757,2.6763187971392757,2.8448184153672536,2020-04-03,PA
2.7439434348597684,0.46005086544726664,1.9576688145807362,2.059501105938345,3.561279400279032,2.7042945070853737,3.561279400279032,3.561279400279032,3.739827670462939,2020-04-04,PA
2.423665013155433,0.44050277312529174,1.6490802500236539,1.7467982201144456,3.185364900759026,2.399216832024333,3.185364900759026,3.185364900759026,3.339712815685146,2020-04-05,PA
2.310988466554113,0.4282319364910772,1.5887814417178643,1.6731960460917623,3.064414949203071,2.2754062200906655,3.064414949203071,3.064414949203071,3.2167318112135805,2020-04-06,PA
2.4526817521274387,0.4204390274663457,1.7508700988879884,1.8316705723911184,3.196825093919837,2.4149827652491416,3.196825093919837,3.196825093919837,3.345644781919657,2020-04-07,PA
2.3807389141049073,0.397251975045867,1.709503013829167,1.7859484399464998,3.074472636195743,2.351352701342262,3.074472636195743,3.074472636195743,3.208324553502673,2020-04-08,PA
1.856435897019223,0.31182360384071484,1.3308866296777864,1.3911412141767527,2.4045677822695204,1.8328616851930413,2.4045677822695204,2.4045677822695204,2.5083488972114623,2020-04-09,PA
1.5271079062821533,0.2276216185310876,1.1476654526134973,1.1924094576595763,1.9323164427786101,1.5056717703933415,1.9323164427786101,1.9323164427786101,2.0144995558399117,2020-04-10,PA
